article_id,published_date,publisher,linked_ticker_count,linked_tickers,stratum,title,summary,classification_status,is_relevant,relevance_type,primary_company,primary_industry,event_type,target_company_sentiment,news_scope,expected_competitor_effect,materiality,confidence,reasoning_short,model,estimated_cost_usd,classified_at
d58a857e3fc24cdaf532981a096211d8e47dcb3378f289deeab54ed1fca3786a,2026-02-24,Yahoo,1,JPM,banks_finance__market_roundup_or_advice,JPMorgan Chase & Co. (JPM) Could Be a Great Choice,"Dividends are one of the best benefits to being a shareholder, but finding a great dividend stock is no easy task. Does JPMorgan Chase & Co. (JPM) have what it takes? Let's find out.",success,false,not_relevant,unclear,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,0.0,5.0,"This is generic dividend-stock commentary about JPMorgan, not economically meaningful news.",gpt-5.4-mini,0.0,2026-06-21T21:21:30+00:00
30ad7b3ee8973bc331093ea6864f9d62b87bd1d020da5d40906967896d5b0732,2025-08-21,Yahoo,1,JPM,banks_finance__other_unclear,Is JPMorgan Chase & Co. (JPM) Outperforming Other Finance Stocks This Year?,Here is how JPMorgan Chase & Co. (JPM) and CB Financial Services (CBFV) have performed compared to their sector so far this year.,success,false,not_relevant,unclear,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,0.0,5.0,"This is a stock performance comparison article, not economically meaningful company or sector news.",gpt-5.4-mini,0.0,2026-06-21T21:21:48+00:00
d34454744758040dd9cd5586987d9639eb35193120273d718be2164671e5fbaa,2025-09-03,Yahoo,2,BAC;JPM,banks_finance__other_unclear,Flood insurer Neptune files for IPO,"Investing.com -- Flood insurance provider Neptune filed for an initial public offering on Wednesday, planning to list on the New York Stock Exchange under the ticker symbol ’NP’.",success,false,not_relevant,Neptune,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,0.0,5.0,The IPO filing is about a flood insurer and has no clear economic link to BAC or JPM.,gpt-5.4-mini,0.0,2026-06-21T21:21:45+00:00
e6507dc4beecdd7c1e86faa353ac6c65697b3431b48c7fdceae9e2f83cc1624c,2025-10-13,Benzinga,2,C;WFC,banks_finance__other_unclear,"Short Squeeze in Silver and Rare Earths, Taco Traders Euphoric, Trump Seeks Diplomatic Path","To gain an edge, this is what you need to know today.",success,false,not_relevant,unclear,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,0.0,4.0,This is a broad market roundup with no clear economically meaningful information about Citi or Wells Fargo.,gpt-5.4-mini,0.0,2026-06-21T21:21:46+00:00
958d67f28622a13b30f98ccc7aefb8b4ec125bcd624809b2da60a4daaed486c4,2025-10-17,MarketWatch,3,BAC;C;JPM,banks_finance__other_unclear,Worried About a Crash? Here’s What You Should Be Worried About Instead.,Worried About a Crash? Here’s What You Should Be Worried About Instead.,success,false,not_relevant,unclear,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,0.0,5.0,This is generic market commentary/investing advice without specific economically meaningful news about the linked banks.,gpt-5.4-mini,0.0,2026-06-21T21:21:46+00:00
3ede6e602cae4e70068922b289873f30b7e75b90fa9c427999b444022a2a51dc,2025-12-03,Benzinga,3,BAC;C;WFC,banks_finance__other_unclear,Michael Saylor Claims Bitcoin Is Bigger Than Google And The US Navy Combined (CORRECTED),Editor’s note: an inaccurate quote in the story about governmental support for the crypto industry has been corrected.,success,false,not_relevant,unclear,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,0.0,5.0,This is a corrected opinion piece about Bitcoin with no economically meaningful news for the linked banks.,gpt-5.4-mini,0.0,2026-06-21T21:21:48+00:00
cb2ea4a7663757d4347ed558f21dcb4386b220a46df24e7622c885f855db3dc1,2026-01-18,Yahoo,3,BAC;C;JPM,banks_finance__other_unclear,"Bank stock picks, crypto trajectory, dealmaking appetite, and more takes from top execs this past week","Your new investing ideas think sheet, with comments from recent guests on Yahoo Finance's Opening Bid.",success,false,not_relevant,unclear,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,0.0,5.0,This is a market roundup and investing ideas piece with no specific new information about the linked banks.,gpt-5.4-mini,0.0,2026-06-21T21:21:51+00:00
c4578f9462052a0309baa4c9a4a575b8507c79d00188c6f7cd4f10d7d4baffb0,2025-10-23,SeekingAlpha,1,META,big_tech_cloud__analyst_or_earnings,AppLovin: Warning Signs Are Emerging,"AppLovin delivers strong growth and high EBITDA margins from its AXON tech stack, with e-commerce traction and valuation risks. Read why APP stock is a hold.",success,false,not_relevant,unclear,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,0.0,4.0,"This is an investment opinion on AppLovin, not economically meaningful news about Meta or its sector.",gpt-5.4-mini,0.0,2026-06-21T21:22:10+00:00
056540a49a6bad3e484c5806aaa85811e7bdca17063966f69519cfb9d4f25906,2025-11-18,Yahoo,1,AAPL,big_tech_cloud__analyst_or_earnings,Apple (AAPL) Valuation: Is There More Upside After Recent Gains?,"Apple (AAPL) stock has moved slightly over the past week, showing a small decline but maintaining gains from the previous month. With no major events steering the market, investors are now focused on recent performance trends. See our latest analysis for Apple. Apple’s latest share price has settled at $267.46 after a modest pullback this week, though the stock still boasts impressive momentum. Its 1-month share price return of 6.0% follows a strong 16.0% jump over the past quarter, and its...",success,false,not_relevant,unclear,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,0.0,5.0,This is a valuation/opinion piece about Apple with no new economically meaningful event.,gpt-5.4-mini,0.0,2026-06-21T21:22:11+00:00
f9e8abfb64b9e685e689bd72f05b0a919fd9620b47134f42c7772ce424c07113,2026-01-21,CNBC,1,GOOGL,big_tech_cloud__analyst_or_earnings,"OpenEvidence, the 'ChatGPT for doctors,' doubles valuation to $12 billion","OpenEvidence, based in Miami, has topped a $12 billion valuation in a funding round led by Thrive and DST.",success,false,not_relevant,unclear,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,0.0,4.0,This is a private-company funding story with no clear economically meaningful impact on Google or its sector.,gpt-5.4-mini,0.0,2026-06-21T21:30:37+00:00
a608afb7c29d0ee29553d378bbaf060cbe96776f796467f72c08af48f2ca6c6b,2025-09-15,Yahoo,2,AMZN;META,big_tech_cloud__firm_event,"Jim Cramer Says Amazon.com, Inc. (AMZN) Was Added To Morgan Stanley’s Vintage List","We recently published 10 Stocks Jim Cramer Discussed As He Talked About President Trump & Trillionaires. Amazon.com, Inc. (NASDAQ:AMZN) is one of the stocks Jim Cramer recently discussed. Cramer frequently discusses Amazon.com, Inc. (NASDAQ:AMZN) in his morning show. Most of his comments for the firm surrounding its cloud computing and eCommerce businesses. The past few […]",success,false,not_relevant,unclear,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,0.0,4.0,"This is a commentary piece about Jim Cramer and a stock list mention, not economically meaningful company news.",gpt-5.4-mini,0.0,2026-06-21T21:22:31+00:00
1217492e18f3332fb9e7bfe106b7d90e3966bad349761886ad441e222ecff4d2,2025-07-19,Yahoo,1,AAPL,big_tech_cloud__macro_policy,"If You Buy Apple With $10,000 in 2025, Will You Become a Millionaire in 10 Years?","Apple's ability to introduce inventive products and easy-to-use software has created a loyal following among consumers across the globe.  Worries about tariffs and slow progress with artificial intelligence (AI) might be the key factors on the minds of investors these days.  If you buy Apple shares today with $10,000, will that starting sum turn into $1 million by 2035?",success,false,not_relevant,unclear,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,0.0,5.0,"This is generic investing speculation about Apple’s future returns, not economically meaningful news.",gpt-5.4-mini,0.0,2026-06-21T21:22:51+00:00
9df9739930d2b47b0c2bf37750ea83916c047edef4f6babc4ac44e3f048d53c8,2025-10-20,Yahoo,1,AAPL,big_tech_cloud__macro_policy,"Zeta Global, Salesforce, HubSpot, BILL, and PagerDuty Stocks Trade Up, What You Need To Know","A number of stocks jumped in the afternoon session after positive news on corporate earnings, easing political and trade tensions, and optimism about future interest rate cuts all converged to lift investor sentiment.",success,false,not_relevant,unclear,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,0.0,4.0,This is a broad market roundup with no economically meaningful news about the linked company AAPL.,gpt-5.4-mini,0.0,2026-06-21T21:22:57+00:00
a983f1626154c7f64b5c07adc7ac5af54f24ea374f4d1d5796d1ed0edc5f9b28,2025-07-21,SeekingAlpha,1,AAPL,big_tech_cloud__market_roundup_or_advice,Apple: Falling Behind Now Could Be Irreversible For The Company,"Apple shares have underperformed in 2025, down over 15%, lagging both the S&P 500 and peers like Nvidia. Click here to find out why AAPL is a Sell.",success,false,not_relevant,unclear,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,0.0,5.0,"This is an investment opinion piece about Apple, not economically meaningful news.",gpt-5.4-mini,0.0,2026-06-21T21:23:13+00:00
39b634abb468e438ccd77f19da6762bad0d0b4acbe1929c3d04ee5642153dec4,2025-10-21,Yahoo,1,AMZN,big_tech_cloud__market_roundup_or_advice,Jeff Bezos siblings' Amazon stake now worth over $1B — 2 ways to get rich outside of the S&P 500,What will be your investing legacy?,success,false,not_relevant,unclear,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,0.0,5.0,"This is generic investing advice and a wealth anecdote about Amazon, not economically meaningful company news.",gpt-5.4-mini,0.0,2026-06-21T21:23:15+00:00
b684cde99185cab13e10e97abf84d4b75b72fb35c7f8df612086d1aad74929f4,2025-11-22,Yahoo,1,GOOGL,big_tech_cloud__market_roundup_or_advice,Billionaire Bill Ackman Just Sold This Hot Artificial Intelligence Stock. Here's Why Wall Street Thinks He Made a Big Mistake.,Most analysts recommend buying a top AI stock that Ackman sold in Q3.,success,false,not_relevant,unclear,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,0.0,5.0,"This is an investing/opinion piece about a stock sale, not economically meaningful company news.",gpt-5.4-mini,0.0,2026-06-21T21:23:21+00:00
67a20c4ed3d97f089c7a71bbcaaaf3fcf795bdb69d8f281cbf18682936dc46b5,2025-12-17,Yahoo,1,AAPL,big_tech_cloud__market_roundup_or_advice,"Investors Love Warren Buffett, So Why Aren’t They Listening to His Warning?","Warren Buffett’s remarkable success over six decades has turned Berkshire Hathaway (NYSE:BRK-A)(NYSE:BRK-B) into a phenomenon with something close to a cult following. Since assuming the helm of Berkshire in the mid-1960’s, the “Oracle of Omaha” has delivered better than 5 million percent returns, about 20% annually or twice those of the S&P 500 over the ... Investors Love Warren Buffett, So Why Aren’t They Listening to His Warning?",success,false,not_relevant,unclear,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,0.0,5.0,"This is generic investing commentary about Buffett, not economically meaningful news about Apple or its sector.",gpt-5.4-mini,0.0,2026-06-21T21:30:39+00:00
7f8e5bbf8071041d4dca4b297866ffc915e92d17c24ed1f3cc17c0998943c2b0,2025-12-17,Yahoo,1,META,big_tech_cloud__market_roundup_or_advice,Should You Buy Meta Platforms Stock Before 2026?,"Meta shares have been on a tear in recent years, surging nearly 500% since mid-December 2022.",success,false,not_relevant,unclear,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,0.0,5.0,This is generic stock-buying advice about Meta with no new economically meaningful event.,gpt-5.4-mini,0.0,2026-06-21T21:23:24+00:00
4cc86a0341e8d88e0e2be61d8c8619108bd0380c704cab76d5a4514464e11d86,2025-12-18,Yahoo,2,AAPL;AMZN,big_tech_cloud__market_roundup_or_advice,2 Unstoppable Stocks to Buy No Matter What Happens in 2026,"Many continue to doubt that these companies have any upside left, but there are good reasons to think they do.",success,false,not_relevant,unclear,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,0.0,5.0,"This is generic stock-picking advice about Apple and Amazon, not economically meaningful news.",gpt-5.4-mini,0.0,2026-06-21T21:23:20+00:00
e3ac9da1cea8845e810695116d8d7b96b051a3880aa23cc0d0c151ff0828a002,2025-12-23,Yahoo,1,AAPL,big_tech_cloud__market_roundup_or_advice,Apple Just Released a New AI Model. Should You Buy AAPL Stock Here?,Apple’s AI breakthrough is turning heads on Wall Street while SHARP signals a deeper shift toward software-driven innovation. Is AAPL a buy now?,success,false,not_relevant,unclear,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,0.0,4.0,"This is generic stock-picking commentary about Apple, not a distinct economically meaningful news event.",gpt-5.4-mini,0.0,2026-06-21T21:23:23+00:00
23c6ca22dc8475af599c497f7d43c248668814289845fe18364c7e8f06144e44,2026-04-27,Yahoo,1,AAPL,big_tech_cloud__market_roundup_or_advice,Embree Financial Purchased Shares Worth $13.1 Million in iShares' CORO. Is This ETF a Buy?,"Specializing in active country rotation, this ETF targets international equity exposure for investors seeking dynamic portfolio strategies.",success,false,not_relevant,unclear,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,0.0,5.0,This is an ETF buy/portfolio advice piece with no meaningful company or sector-specific news.,gpt-5.4-mini,0.0,2026-06-21T21:23:34+00:00
71fb3bf6489d7f0b18f37ab87dabd2f330918c7824b31e899b5c4af875fe17a2,2025-10-31,SeekingAlpha,2,QCOM;UAL,other_unclear__market_roundup_or_advice,SPLG: S&P 500 Dashboard For November,"SPDRÂ® Portfolio S&P 500Â® ETF has a cheaper expense ratio than SPY and a lower share price, offering more flexibility for small investors. Click for my SPLG update.",success,false,not_relevant,unclear,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,0.0,5.0,This is an ETF commentary and investing advice piece with no economically meaningful company-specific or sector-specific news.,gpt-5.4-mini,0.0,2026-06-21T21:23:42+00:00
76f0ced6658ca57c735b901955eba285e41ae3cb60257691c93f0c6b8f43f34c,2025-12-21,SeekingAlpha,12,AAPL;AMD;AMZN;BAC;C;GOOGL;JPM;META;NVDA;RIVN;TSLA;WFC,other_unclear__market_roundup_or_advice,My S&P 500 Prediction On Sector Outperformers And Laggards In 2026,"The S&P 500 sector ETFs delivered strong gains in 2025, led by XLK, XLC, and XLI. Click here to read more about the sectors.",success,false,not_relevant,unclear,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,0.0,5.0,"This is a market outlook/opinion piece about sector performance, not a company-specific or economically specific news event.",gpt-5.4-mini,0.0,2026-06-21T21:23:44+00:00
6100c28b6395af599323f81caf2d1905bf6dba2969f6fcb1ab1e39acb91bae15,2026-01-23,Yahoo,2,AMZN;NVDA,other_unclear__market_roundup_or_advice,Sector Update: Consumer Stocks Lean Lower Premarket Friday,"Consumer stocks were leaning lower premarket Friday, with the State Street Consumer Staples Select S",success,false,not_relevant,unclear,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,0.0,4.0,This is a broad premarket sector roundup with no specific economically meaningful event for the linked companies.,gpt-5.4-mini,0.0,2026-06-21T21:23:48+00:00
687212d310d69f3598e8696c25b99d82b765e4634d367576790984f63265735c,2026-02-22,Yahoo,3,GOOGL;INTC;META,other_unclear__market_roundup_or_advice,"2 ETFs Robinhood Retail Investors Favor Over Palantir, Alphabet, Meta, and Netflix Shares","It is no wonder, considering this was the best January ever for ETF inflows.",success,false,not_relevant,unclear,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,0.0,5.0,"This is an ETF preference roundup and generic investing content, not economically meaningful news about the linked companies or their industries.",gpt-5.4-mini,0.0,2026-06-21T21:23:52+00:00
d0b396c102508a8216d29620e8c818823e2e2a6e1bdacacac29c57140fb2a8ad,2026-02-24,Yahoo,5,AAPL;AMZN;GOOGL;INTC;NVDA,other_unclear__market_roundup_or_advice,"1 Unstoppable Stock to Buy Before it Joins Nvidia, Apple, and Alphabet in the $3 Trillion Club","After being essentially flat over the past year, Amazon is poised for a breakout.",success,false,not_relevant,unclear,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,0.0,5.0,"This is generic stock-picking commentary about Amazon, not economically meaningful news.",gpt-5.4-mini,0.0,2026-06-21T21:23:51+00:00
52196946d8be7805ba081a3b9c4d4b4e302155f5ddbf119e41f1c2e4b2051fa7,2026-03-26,Yahoo,3,AAPL;MSFT;NVDA,other_unclear__market_roundup_or_advice,"Identical Tech Exposure, Lower Cost or Greater Liquidity? VGT vs. FTEC","The Vanguard Information Technology ETF (VGT) and the Fidelity MSCI Information Technology Index ETF (FTEC) hold nearly identical portfolios dominated by companies like Nvidia, Apple, and Microsoft. With holdings largely the same, the difference comes down to cost and liquidity, and which matters more for how the position is used.",success,false,not_relevant,unclear,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,0.0,5.0,"This is an ETF comparison and generic investing advice, not company- or sector-specific news with spillover implications.",gpt-5.4-mini,0.0,2026-06-21T21:23:51+00:00
19950c87957599604c633f7cff8dbe3f5c7032cf7c50ccaeb4a142115bdc88ff,2026-03-27,Yahoo,3,AMZN;INTC;NVDA,other_unclear__market_roundup_or_advice,"Quantum Computing Stocks IonQ, Rigetti Computing, and D-Wave Quantum Have Created Shockwaves With This $930 Million Warning to Wall Street",Those who know the stock market's highest-flying quantum computing stocks best are sending a clear and potentially worrisome message to investors.,success,false,not_relevant,unclear,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,0.0,4.0,"This is a market commentary piece about quantum stocks and investing warnings, not economically meaningful news about the linked companies.",gpt-5.4-mini,0.0,2026-06-21T21:23:52+00:00
78f85b9bcc5ca7fb0be9a325486b55a7b8932fc7bf99e0fa7931475b3bbf7c87,2026-04-15,SeekingAlpha,2,DAL;GM,other_unclear__market_roundup_or_advice,VFLO: Free Cash Flow + Growth Is A Winning Formula,"VictoryShares Free Cash Flow ETF (VFLO) delivers high FCF yields without sacrificing growth or falling into value traps, with a modest 0.39% expense ratio. Read the full analysis here.",success,false,not_relevant,unclear,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,0.0,5.0,"This is an ETF analysis and generic investing commentary, not economically meaningful news about the linked companies or their industries.",gpt-5.4-mini,0.0,2026-06-21T21:23:53+00:00
490bec0d5edaf60bc3ddb58558783cba8c01ab365c7997a90bba89940ddfb8c4,2026-06-17,Yahoo,5,AAPL;AMD;AVGO;QCOM;TSLA,other_unclear__market_roundup_or_advice,Stocks Mixed Ahead of FOMC Meeting Results,"The S&P 500 Index ($SPX ) (SPY ) today is down -0.15%, the Dow Jones Industrial Average ($DOWI ) (DIA ) is up +0.23%, and the Nasdaq 100 Index ($IUXX ) (QQQ ) is up +0.30%. June E-mini S&P futures (ESM26 ) are down -0.17%, and June E-mini Nasdaq futures...",success,false,not_relevant,unclear,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,0.0,5.0,This is a broad market roundup ahead of the FOMC with no company-specific economic information.,gpt-5.4-mini,0.0,2026-06-21T21:23:54+00:00
59b16b1173dbae40b38d171cd5c68f44522816f0881a52f8fa09b65cb6b82ec6,2025-10-21,Yahoo,3,AAPL;NVDA;TSLA,other_unclear__other_unclear,"This Healthcare Stock Is Up 1,000%, Outpacing Nvidia, Tesla, and Apple Combined",Can Oncology Institute's stock continue rewarding investors?,success,false,not_relevant,unclear,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,0.0,5.0,This is a generic stock-performance article about a healthcare company and does not provide economically meaningful news for the linked firms or their sectors.,gpt-5.4-mini,0.0,2026-06-21T21:24:03+00:00
e41e8da155a43f34af1f5fc482ec2e82db42bd5db8738f9dbcc42bc6dc32429d,2025-11-16,Benzinga,3,AVGO;JPM;QCOM,other_unclear__other_unclear,Trump's Bond Buying Spree Surges Past $82 Million Since August,"Trump bought over $82 million in bonds, intersecting with sectors boosted by his policies. Disclosures show 175+ transactions.",success,false,not_relevant,unclear,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,0.0,4.0,"This is a personal trading/disclosure roundup about Trump’s bond purchases, not economically meaningful news about the linked companies or their industries.",gpt-5.4-mini,0.0,2026-06-21T21:24:08+00:00
813ee381d0831da8e91e94b69614c7ef5ee3097ae3c63554f2a7146d93fe783e,2025-12-23,Yahoo,2,AMZN;GOOGL,other_unclear__other_unclear,Mergers and Acquisitions Soared This Year. 2026 Could Be Even Bigger.,"Mergers and acquisitions rose this year — and they can keep rising.  Total M&A dollars so far this year rose to $4.39 trillion, according to data from London Stock Exchange Group.  The increase in aggregate deal value is driven by larger deals, with the number of deals fairly stable.",success,false,not_relevant,unclear,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,0.0,5.0,This is a broad M&A market roundup with no specific economically meaningful event for the linked companies or their sectors.,gpt-5.4-mini,0.0,2026-06-21T21:24:29+00:00
1d1b7ce46fdc7ceec5c1825d97e52d19d96c66ac8da4bb7cd1cd1a9262dcf261,2026-01-21,Yahoo,2,META;UAL,other_unclear__other_unclear,"Dow, S&P 500, Nasdaq Climb as Trump Seeks Negotiations on Greenland",Trump's Greenland Remarks Ease Tariff Fears; Stocks Surge Across Sectors,success,false,not_relevant,unclear,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,0.0,5.0,This is a broad market rally tied to geopolitics with no clear company-specific or sector-specific economic implication for the linked firms.,gpt-5.4-mini,0.0,2026-06-21T21:30:40+00:00
a57d338ae2152d52c274a7b960b803d1f427211425064dae0848101f914c1bf1,2026-01-21,Yahoo,2,AMD;GOOGL,other_unclear__other_unclear,How President Trump and Nvidia CEO Jensen Huang's Davos moves helped dip-buying investors,"Welcome back, ""buy the dip"" fans.",success,false,not_relevant,unclear,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,0.0,4.0,This is a market commentary piece with no clear economically meaningful event for the linked companies.,gpt-5.4-mini,0.0,2026-06-21T21:24:14+00:00
871ff1a28df2fb2c2fa0e4736f8c711080548ca7bd6051edb2ad0759fe7dd9bf,2026-03-17,MarketWatch,1,QCOM,other_unclear__other_unclear,Qualcomm Inc. stock outperforms competitors on strong trading day,Qualcomm Inc. stock outperforms competitors on strong trading day,success,false,not_relevant,unclear,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,0.0,4.0,This is a generic market performance note without substantive company-specific or industry-moving information.,gpt-5.4-mini,0.0,2026-06-21T21:24:20+00:00
0474be1b3873d24fc4e69f6d9d3c9d19af2adbe883d217b124383721e55a89aa,2025-10-15,Yahoo,1,AMD,semiconductors_ai__firm_event,Why Are Hims & Hers Health (HIMS) Shares Soaring Today,"Shares of telehealth company Hims & Hers Health (NYSE:HIMS) jumped 5.7% in the afternoon session after the company announced the launch of perimenopause and menopause treatment options on its platform. This expansion into women's health offered customers access to personalized treatment plans and prescription medications, including estradiol and progesterone. The treatments were made available in various forms such as pills, patches, and creams. The move was seen as a significant step for the co",success,false,not_relevant,unclear,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,0.0,5.0,The article is about Hims & Hers Health and has no clear economic link to AMD or the semiconductor sector.,gpt-5.4-mini,0.0,2026-06-21T21:24:51+00:00
dbf36514496ed8778418a7d9be751f6587b8525e6d2fc70bc99379b35239cebd,2025-11-23,SeekingAlpha,4,GOOGL;META;NVDA;TSLA,semiconductors_ai__firm_event,"Steven Cress' 6 Picks: 3 Dividend Income, 3 AI Growth Stocks","Steve Cress, head of Quant at Seeking Alpha, picks 3 dividend and 3 AI stocks.",success,false,not_relevant,unclear,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,0.0,5.0,"This is a generic stock-picking roundup, not economically meaningful news about the linked companies or their industry.",gpt-5.4-mini,0.0,2026-06-21T21:24:58+00:00
a2bbdee9b613ecf30d8a933375c07d5948334946d79085079bc849159f157763,2026-03-20,Yahoo,1,AVGO,semiconductors_ai__firm_event,Big Warning Sign? Ancora Advisors Just Dumped $129 Million in Sealed Air Stock,"Sealed Air provides packaging and automation solutions worldwide, serving food, e-commerce, and industrial markets with brands like CRYOVAC.",success,false,not_relevant,Sealed Air,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,0.0,5.0,"This is a stock-sale article about Sealed Air, which is unrelated to the linked semiconductor company AVGO.",gpt-5.4-mini,0.0,2026-06-21T21:25:01+00:00
9ce50bc13d5a73343fb4da59d7a6cd8e99418fb80e2bfe91b5f9a298631282b9,2026-05-28,Yahoo,1,NVDA,semiconductors_ai__firm_event,Best Crypto To Buy With $100 Right Now,"Major cryptos are still trading well below their 2025 peaks, and the pullback that started in late December hit altcoins way more than Bitcoin (CRYPTO: BTC). Ethereum (CRYPTO: ETH) is more than 57% off its all-time high. XRP (CRYPTO: XRP) has been stalling for months despite Ripple landing some of the biggest institutional deals in ... Best Crypto To Buy With $100 Right Now",success,false,not_relevant,unclear,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,0.0,5.0,This is generic crypto investing advice with no meaningful link to NVDA or its industry.,gpt-5.4-mini,0.0,2026-06-21T21:25:04+00:00
a830ad8c4c20396b9f93fb3b2735f73e318ec8e82b208241db972b99ec383418,2026-06-19,Yahoo,1,NVDA,semiconductors_ai__macro_policy,"If You’re 50+ and Tired of Watching Tech Boom Without You, Read This","You are in your fifties, the 401(k) is finally a real number, and you have noticed something uncomfortable: the market keeps ripping higher on a handful of AI names you don’t understand, while the cash you actually want to live on someday is parked in a money market fund earning whatever the Fed decides this ... If You’re 50+ and Tired of Watching Tech Boom Without You, Read This",success,false,not_relevant,unclear,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,0.0,5.0,"This is generic investing advice for older investors, not economically meaningful news about NVDA or its sector.",gpt-5.4-mini,0.0,2026-06-21T21:25:30+00:00
c14ce1a09656cf38b651b8ea6ae8f757a9085b12cf5d5f365d924be394d622a4,2026-06-20,Yahoo,1,NVDA,semiconductors_ai__macro_policy,Prediction: Oil Will Hit $60 a Barrel in 2027. Here's How to Invest Now.,"I think oil will fall back to where it was before the Middle East conflict, but it could be a volatile ride.",success,false,not_relevant,unclear,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,0.0,5.0,This is generic oil investing commentary with no clear economic link to NVDA or its semiconductor peers.,gpt-5.4-mini,0.0,2026-06-21T21:25:29+00:00
59989f1d199faabc1b31f21eead503e2ecb7e4a56cce533e7c8b164fd7b21d26,2025-08-06,SeekingAlpha,1,QCOM,semiconductors_ai__market_roundup_or_advice,Top 50 High-Quality Dividend Stocks For August 2025,My investable universe of 50 high-quality dividend growth stocks aims to identify attractive opportunities based on valuation and future return potential.,success,false,not_relevant,unclear,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,0.0,5.0,This is generic dividend stock investing advice with no economically meaningful company or sector event.,gpt-5.4-mini,0.0,2026-06-21T21:25:32+00:00
38848716ce1d4fee3225f6f94182afd4632bda29b9ddc29e1b2e126b55793a71,2025-08-21,Yahoo,1,NVDA,semiconductors_ai__market_roundup_or_advice,CoreWeave vs. Nvidia: What's the Better Artificial Intelligence (AI) Stock to Buy?,These two stocks have benefited significantly from a surge in demand due to artificial intelligence.,success,false,not_relevant,unclear,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,0.0,4.0,"This is an investing comparison/advice piece, not a news event with new economically meaningful information.",gpt-5.4-mini,0.0,2026-06-21T21:25:32+00:00
f210e16e6742593d67a1cf9c637ca7f777ef759a82a8acb0af9a84df91c0cd18,2025-09-06,SeekingAlpha,1,QCOM,semiconductors_ai__market_roundup_or_advice,Top 50 High-Quality Dividend Stocks For September 2025,Discover top dividend growth stocks with strong returns and solid fundamentals.,success,false,not_relevant,unclear,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,0.0,5.0,"This is a generic dividend stock roundup and investing advice piece, not economically specific news about Qualcomm or its sector.",gpt-5.4-mini,0.0,2026-06-21T21:25:35+00:00
ce0e7991aa17a183a0109f35ffc5aa7cabac2c586886f3b3a7c5b863d00efe52,2025-10-14,Yahoo,1,AVGO,semiconductors_ai__market_roundup_or_advice,"How major US stock indexes fared Tuesday, 10/14/2025","The Dow Jones Industrial Average climbed 0.4%, and the Nasdaq composite dropped 0.8%. China says it's banning dealings by Chinese companies with five subsidiaries of South Korean shipbuilder Hanwha Ocean, swiping at President Donald Trump's efforts to rebuild the industry in America. On Tuesday: The S&P 500 fell 10.41 points, or 0.2%, to 6,644.31.",success,false,not_relevant,unclear,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,0.0,4.0,This is a broad market roundup with no economically meaningful company-specific semiconductor news.,gpt-5.4-mini,0.0,2026-06-21T21:25:37+00:00
